X195,X197,X199,X287,X294,X316,X470,X539,X545,X546,X548,X550,X562,X569,X571,X573,X582,X584,X615,X630,X727,X730,X732,X817,X818,X824,X837,X847,X853,X856,X860,X901,X1019,X1245,X1246,X1249,X1254,X1255,X1280,X1281,X1282,X1283,X1295,X1302,X1303,X1304,X1307,X1308,X1309,X1311,X1313,X1314,X1326,X1328,X1338,X1346,X1349,X1351,X1352,X1354,X1358,X1363,X1366,X1398,X1423,X1492,X1494,X1496,X1502,X1561,X1579,X1580,X1587,X1589,X1590,X1596,X1597,X1598,X1599,X1601,X1604,X1613,X1624,X1648,X1661,X1680,X1681,X1683,X1685,X1736,X1744,X1747,X2173,X2756,X10678,X10679,X10680,X10710,X10742,X10761,X28025,X28037,X28038,X28116,X28118,X28131,X28132,X28141,X28901,X29343,X29385,X29466,X33033,X33959,X34085,X35703,X35760,X37554,X38289,X39488,X39950,X43675,X44742,X46867,X47678,X47715,X51663,X51669,X52773,X53345,X54291,X55884,X57706,X61645,X61648,X66284,X67824,X67827,X69328,X69966,X74426,X76123,X76832,X79604,X82983,X84112,X102684,X103216,X105219,X137591,X155148,X158847,X185008,X190721,X208224,X208479,X208962,X216816,X227940,X239935,X244366,X246787,X248315,X249188,X255248,X283734,X292800,X299767,X315405,X399726,X413503,X414970,X417368,X432198,X502558,X536441,X544580,X573062,X631220,X649756,X671223,X702967,X712122,X712357,X712411,X712538,X712633,X713030,X1042156,X1090133,X1134687,X1147143,X1147144,X1147145,X1147146,X1147147,X1147148,X1147149,X1147150,X1147151,X1147152,X1147153,X1147157,X1156431,X1156433,X1160721,X1168034,X1197717,X1211417,X1216932,X1225789,X1296536,X1297617,X1324352,X1335613,X1357825,X1407493,X1463165,X1471761,X1476577,X1524881,X1528099,X1531429,X1539298,X1560339,X1562970,X1572656,X1642646,X1649239,X1649240,X1655645,X1679721,X1692238,X1702170,X1702221,X1712675,X1725232,X1759399,X1785995,X1796613,X1796616,X1805478,X1805714,X1812934,X1812935,X1813821,X1815968,X1827481,X1834196,X1834198,X1834205,X1834207,X1839799,X1841863,X1852373,X1852374,X1852377,X1868135,X1870984,X1871021,X1871025,X1871034,X1884263,X1889813,X1902136,X1905288,X1907578,X1912856,X1915310,X1934254,X1944646,X2025876,X2026240,X2051905,real_y
0.000135822,3.50E-06,0,0,0,0,0,0,0,1.31E-06,9.34E-06,0,0.000200897,0,1.66E-07,1.23E-05,0,0,0,0,0,0,0,0.0466787,1.71E-05,4.62E-07,6.18E-187,3.14E-06,0.00121989,1.57E-07,0,1.12E-06,0,0,0,0,0,0,1.92E-06,0,9.44E-176,0,1.24E-248,0.000103056,7.60E-06,0.00774275,1.96E-05,2.80E-05,0,1.17E-05,2.08E-06,1.19E-06,1.53E-05,7.41E-06,4.47E-06,0,0,1.92E-06,0.000155248,0,1.92E-07,0,0,0,0,0,9.62E-36,0.000303704,1.17E-264,0,0,0,0,0,0,0,0,0,5.55E-07,4.92E-07,1.99E-178,0,0,0,9.41E-07,0.0682386,0.00377288,1.05E-05,0.000904566,5.54E-06,6.69E-268,4.18E-07,0,0,0,0,0,1.15E-130,0,0,0,6.55E-06,0,0.116855,2.24E-05,1.64E-06,0,0,0,0,0,6.89E-05,0,5.71E-07,0,0,0,0,0,0.00087463,8.28E-07,0,0,0,9.99E-05,0,0,0,6.19E-73,0,0,2.74E-258,0,0,0,0,0,0,0,0,0.000498089,0,1.51E-06,0,0,0.000671391,0,0,0,4.87E-08,0,0,1.27E-217,0,0,0.000463406,0,0.0124712,0,0.000114414,1.09E-05,0.000114016,0,0,0,0,0.0178485,0,0,0,0,0,0,0,1.96E-06,4.00E-07,2.76E-174,0,0,0.00324031,0,4.44E-07,2.74E-07,0,6.54E-07,0,1.16E-05,0,8.39E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,2.28E-05,0.00023545,0,0,0.114185,0,0,0,1.23E-06,2.27E-07,4.80E-07,0,1.89E-165,5.62E-27,0,0,0,0,5.34E-07,0,0,0,0,0,0,0,0.000419819,0,0,0,0,1.23E-06,0,7.47E-06,0,0.00031978,2.10E-07,0,4.17E-07,0,2.99E-08,1.05E-113,0,0,3.56E-06,2.22E-06,9.51E-05,2.90E-05,0.000250129,0,1.09E-05,0,1.33E-06,0,0,7.90E-05,0,0,0,3.56E-07,2.45E-06,0,0,1.97E-06,0,0,0,0.000171642,2.50E-174,0,0
0.000151879,4.40E-05,0,2.67E-05,1.75E-62,0,2.04E-278,0,9.31E-06,0,0.00267637,0.00598051,0.00179546,4.79E-06,5.78E-05,0.0026205,0,0,1.32E-05,0,0,0,1.00E-06,0.0476497,0.00937494,0,8.02E-05,2.86E-05,0.00495604,4.15E-06,9.75E-07,0.00122098,0,3.85E-06,0.000254672,0,0,0,1.67E-06,1.38E-06,1.36E-06,0,0,0.00120345,0.0031173,0.00168333,2.62E-05,1.09E-05,3.72E-06,0.000689656,5.55E-05,2.35E-06,2.00E-05,0.000166781,3.31E-05,0,0,1.46E-05,0.000619887,0,1.36E-05,0.000142847,0,0,2.00E-134,0,6.61E-100,0.00470041,7.44E-05,0,5.36E-06,0,0,0,2.07E-06,9.05E-06,0,0,7.29E-05,3.08E-05,0.000100477,1.69E-06,5.24E-06,2.06E-06,1.41E-05,0.000450959,8.40E-26,6.06E-114,7.40E-05,0.000140995,0,0,0.0214809,0,0,0,0,0,0,6.37E-85,0,0.000123449,0,0.00919882,0.00440466,0.000259073,0,2.15E-05,5.34E-06,1.78E-06,0,0.000129937,7.20E-05,1.25E-05,8.23E-06,8.69E-06,4.81E-05,0,0,0.000973291,5.58E-05,0.00101049,3.01E-06,0,0.00322897,0,0,0,1.75E-06,0,0,0,7.39E-06,0,8.18E-07,1.40E-100,6.53E-07,0,0,0,0.00149189,1.62E-06,0,2.09E-06,2.68E-06,2.65E-05,2.12E-06,0,0,3.11E-05,0,9.79E-05,0,0,0,0.000277332,1.59E-06,0.000210029,0,0.00144648,0.000759819,0.00218289,7.36E-54,1.60E-06,0.00046769,0,0.000565284,0,3.12E-06,0,3.11E-05,0,0,0,1.03E-05,0,5.24E-06,0,6.41E-06,0.000655808,0,0,0,0,1.09E-06,0,3.88E-05,0,7.95E-05,1.10E-90,0,0,3.04E-109,9.82E-05,0,9.69E-21,0,8.58E-05,0,3.49E-30,0,0,0,0.00153586,0.00185597,0.000847087,0,0.000427166,0.115746,0,0,7.38E-06,5.98E-05,0.00181212,2.22E-05,0,9.04E-05,0.00108328,9.65E-07,2.45E-05,0,0,7.36E-06,0,7.99E-07,0,0,0,0,0,0,0,1.77E-06,1.22E-232,1.41E-06,2.80E-05,0,8.22E-05,1.79E-35,0.000577457,9.04E-45,3.39E-05,0.000259713,1.88E-06,0.000174012,1.36E-66,0,0,1.89E-05,4.36E-05,0,1.19E-05,0.00010784,1.78E-06,6.06E-05,0,4.99E-05,2.47E-175,0,0.000174368,0,1.77E-06,0,0,5.92E-05,0,0,2.23E-06,8.61E-06,4.60E-169,1.23E-06,0.00184844,5.46E-06,0,1
0.000198353,2.21E-05,0,5.45E-05,0,1.95E-05,6.51E-07,0,9.46E-07,0.000144698,6.60E-05,7.27E-05,0.0104414,0,2.88E-05,0.000561427,3.40E-07,0.000162787,9.93E-06,2.19E-07,0,0,0,0.0169576,0.0109708,0,1.73E-205,0.00345912,0.00423947,0,1.21E-07,4.09E-05,0,0,9.35E-07,0,0,7.17E-07,4.36E-06,0,0,4.32E-06,0,1.22E-05,8.59E-06,0.00180082,5.65E-05,3.75E-05,6.76E-06,4.64E-05,8.14E-07,1.96E-05,3.66E-05,7.78E-05,1.44E-06,0,0,0.000137736,0.000119677,4.80E-07,7.51E-06,3.45E-05,1.55E-06,0,0,0,7.59E-07,0.000926083,6.76E-05,1.95E-07,0,0,1.27E-06,0,0,6.92E-07,0,0,0,4.24E-05,2.45E-05,4.22E-06,0,1.03E-05,5.25E-07,0.62244,4.33E-06,6.05E-05,0.000152803,4.69E-05,1.46E-06,5.14E-07,0.000105911,0,0.000454972,0,0,0,5.98E-05,0.000212665,0,0,8.25E-07,0.0206088,0.00141756,5.57E-05,8.93E-07,3.13E-07,8.87E-06,0,0,0.000355344,2.00E-05,0,0,2.69E-05,0,0,0,0.000843521,1.74E-05,3.86E-06,6.63E-06,4.53E-07,0.0111959,1.02E-06,0,0,0,0,4.04E-05,0,1.10E-06,4.71E-06,2.86E-07,0,2.49E-07,1.72E-07,4.58E-06,0,0.000586756,0,8.43E-07,6.90E-07,0,1.88E-05,2.38E-05,0,0,5.73E-06,0,7.35E-05,0,0,1.39E-06,0.000184349,7.65E-06,0.00276092,0,0.000701599,0.000115557,0.00619341,0,0,3.55E-06,0,7.04E-05,0,3.04E-05,0,0,0,0,0,2.10E-06,0,0,0,0,0.00178644,0,0,1.86E-06,0,4.82E-06,0,3.43E-37,0,5.95E-05,3.66E-05,5.38E-06,0,3.01E-05,0,0,0,0,9.36E-05,0,0.00382009,0,0.000197947,0,0,2.98E-06,0.0395871,2.78E-07,2.58E-05,0.00416514,3.60E-07,0,1.34E-07,3.88E-05,1.95E-05,6.05E-07,0.000653396,0,0.000141813,0,0,0,3.42E-07,0,4.77E-07,8.98E-07,0,0,0,0,0.000539068,0,0,7.24E-281,7.17E-07,1.02E-06,4.61E-06,0,3.75E-112,0,0.000281762,0,2.97E-07,0.000578107,1.47E-07,1.40E-05,0,2.71E-05,0,3.03E-05,2.40E-06,0,0.000184194,0.000390307,0,1.48E-05,0,0,0,0,8.12E-05,0,0,0,0,1.11E-06,4.87E-35,0,1.94E-05,1.80E-05,0,0,0.00144888,1.35E-05,0,1
0.00171144,0.000377319,0,3.75E-05,0,3.65E-06,0,3.71E-05,1.06E-05,0.0535277,0.00856566,0.00836166,0.0180388,1.63E-06,0.000561121,0.0102892,0,3.65E-05,0,0,0,1.17E-06,3.22E-06,0.228822,0.00384319,8.72E-07,0.00013366,2.53E-05,0.0150946,0.000884538,3.85E-05,0.000758008,0,6.66E-07,0,0,0,0,0,0,0,7.50E-07,1.46E-06,0.000500384,0.00022319,0.017814,0.000367715,1.28E-05,2.04E-06,0,4.09E-05,0.000101261,3.94E-05,0.000102465,2.38E-05,0,0,0,0.00199029,0,2.67E-06,0,3.50E-06,0,0,0,0,0.00580868,3.09E-05,0,0,0,0,0,0,0,6.59E-07,9.54E-38,0,2.15E-05,1.61E-05,0,4.93E-06,0,5.03E-06,0.00425769,0,0,0.000538637,0.000322325,7.53E-07,2.38E-06,5.35E-06,0,0,0,0,0,0,0,0,6.34E-05,0,0.0156118,0.00228315,0.00192739,0,0.000113562,4.08E-05,0,6.52E-05,6.61E-05,0.00415854,1.07E-06,6.45E-06,1.21E-05,0,0,0,0.000776392,0.00319821,0.000121384,5.68E-06,0,0.00730525,0,0,0,1.14E-06,0,0.004501,0,0.000694235,0.000392371,4.69E-06,0,1.74E-05,1.39E-05,0,0,0.00297928,0,0,0,1.20E-06,0.00255593,0,0,0,0,0,0.000481913,0,0,0.00110169,0.0127597,6.59E-06,0.0247993,0,0.00045788,0.0475303,7.32E-05,0,2.53E-25,2.35E-06,0,0.0401437,2.73E-06,0,0,5.90E-06,0,0,5.61E-117,0,0,8.78E-06,0,0,0.000684434,0,0,4.83E-05,4.06E-06,3.83E-05,0,3.13E-05,0,0.00314876,0,0.000307732,0,0,0.00014974,0,0,0,0,1.44E-19,4.59E-05,0,2.85E-120,2.52E-60,0.000920799,0.000945636,5.48E-06,0,0.000286096,0,6.67E-06,0,0,6.85E-05,1.77E-06,0.000122926,0,0,0.00260676,5.48E-07,0.000261321,0,0,2.03E-06,0,0,0,0,0,0,0,0.000792379,0,2.40E-05,0.00185734,0,0.00037784,0,2.84E-05,0,0.00033778,8.17E-06,0,6.90E-05,3.66E-06,0.000259069,0,0,0.00178355,9.11E-05,2.23E-05,5.43E-06,0.000201695,0.000626147,2.54E-07,0.000106088,0,3.84E-05,4.43E-05,8.09E-06,6.27E-05,6.50E-06,0,0,6.73E-07,2.73E-05,5.15E-06,1.76E-06,2.00E-05,0,1.11E-06,6.22E-06,0.00879309,0,1.41E-05,1
0.000756476,1.78E-05,0,3.41E-07,0,0,0,8.09E-05,0,3.95E-05,0.00438023,3.43E-05,0.000616208,0,1.06E-06,1.66E-05,0,0,0,0,0,0,1.36E-06,0.0343004,0.00410189,0,3.79E-27,0,0.00019593,2.12E-06,3.26E-07,1.58E-06,0,0,0,0,0,0,3.61E-05,0,0,0,0,5.48E-05,0.000179049,0.00103442,0.000335759,1.31E-06,0,9.14E-05,4.40E-05,0.00017458,1.43E-05,0.000138639,0,3.55E-07,0,2.73E-05,0.00112641,0,1.12E-06,0,0,0,0,0,0,0.000946735,2.12E-06,0,0,0,0,0,0,0,0,0,0,0,4.60E-06,0,0,0,0,2.31E-05,1.09E-06,0,0.000595778,7.71E-05,8.38E-07,1.76E-06,0,0,0,0,0,0,0,0,0,2.72E-05,0,0.0310009,0.000207354,4.26E-05,0,0,4.05E-103,0,0,0.00333389,1.30E-05,0,4.47E-05,0,0,0,0,0.000345493,1.58E-05,8.91E-05,0,0,0.0515576,0,0,0,0,0,4.00E-06,0,9.25E-07,1.04E-06,0,0,0,0,0,0,2.10E-05,0,0,0,0,0.00269038,0,0,0,0,0,5.96E-06,0,0,6.05E-06,0.0873221,0,0.0136161,0,0.000406575,2.14E-05,0.000176109,1.21E-05,0,0,0,0.00430973,0,0,0,0,0,0,0,0,0,1.49E-06,0,0,0.00965492,0,0,1.77E-06,0,1.38E-06,0,1.21E-05,0,4.36E-05,5.58E-05,0,0,0,0,0,0,1.79E-152,0,7.44E-229,0,0,0,0,3.87E-05,7.28E-05,2.26E-06,0,2.71E-06,0,6.17E-07,0,7.45E-08,7.69E-06,0,3.47E-07,0,0,1.08E-06,0,0,0,0,0,0,0,1.64E-06,0,9.12E-05,0,0,0,0,0,2.19E-06,0,1.89E-05,0,1.35E-05,0,0.000774421,8.74E-07,0,7.23E-06,0,6.32E-08,0,0,1.51E-05,0.000102661,1.76E-06,0,0.00207061,3.80E-05,2.81E-07,3.90E-05,3.81E-06,1.71E-05,0,1.09E-06,2.77E-05,0,0,0,0,3.81E-05,0,0,1.38E-06,0,0,0,0.00170951,3.79E-07,0,1
0.00217619,4.14E-05,0,1.09E-06,5.73E-07,0,0,0,0,0.000121472,2.03E-05,1.40E-06,0.000930132,0,1.63E-06,1.28E-05,1.99E-06,3.14E-05,0,0,4.39E-06,0,2.93E-06,0.00305858,0.000611496,0,0.000246784,1.72E-05,0.00181244,0,4.57E-07,0.000113182,0,0,0,0,0,0,1.40E-05,0,5.15E-06,0,0,0.000335257,3.52E-05,5.05E-05,0.000797754,1.60E-07,1.01E-06,0.0013066,4.32E-05,0.00114941,0.000261233,0.000178913,1.81E-05,0,0,0.000134362,0.00456547,9.88131291682493e-324,0,0,0,0,0,0,0,0.0090567,2.92E-05,0,0,0,0,0,0,0,0,0,0,3.53E-05,1.62E-05,0,0,6.87E-06,9.64E-05,0.0182687,7.83E-05,0.000155338,0.00644069,0.00155949,0,1.82E-05,6.88E-05,0,0,0,4.34E-246,0,0,0,0,2.66E-05,0,0.0127708,9.05E-05,4.97E-05,0,0,3.67E-07,0,0,0.00121497,5.54E-05,3.07E-06,0,8.88E-07,0,0,3.77E-05,0.0300951,2.42E-05,0,7.40E-06,1.37E-05,8.11E-05,0,0,0,1.88E-06,0,3.73E-07,0,0,0,4.10E-07,0,0,0,0,0,0.0204509,0,0,0.000136954,0,0.0139932,1.65E-74,0,0,2.60E-07,0,8.54E-07,0,0,0,0.0112688,9.13E-07,0.165286,0,0.0124807,3.03E-06,0.000437027,2.84E-06,5.84E-06,0,0,0.00324226,0,9.02E-07,0,0,0,0,0,0.000194073,0,8.19E-06,0,1.49E-06,0.0171092,0,0,5.23E-05,0,8.30E-05,0,9.30E-06,7.75E-07,0.000230158,0,0,8.42E-24,0,0,0,0,0,0,0,0,0,0,0,0.00159201,0.00184292,0.000461196,0,3.74E-49,1.96E-05,1.43E-05,0,0,0.000124543,5.87E-05,0.00379486,0,0,6.07E-07,0,9.35E-05,0,0,0.00018725,0,0,0,9.28E-07,0,0,0,0,1.48E-06,0,0,0,9.49E-06,9.88131291682493e-324,7.22E-05,2.19E-06,0.000755863,3.44E-05,4.38E-07,3.87E-05,0,1.63E-07,0,1.09E-193,0,0.00108378,2.02E-05,0,0.00254161,8.14E-06,7.97E-06,0.000157771,1.09E-06,5.97E-05,0,9.53E-07,0.000885783,0,3.75E-297,0,3.23E-05,4.69E-06,0,0,1.19E-06,0,0,3.29E-06,0.00216841,0,0,1
0,0,0,1.93E-07,0,0,0,0,2.89E-07,2.68E-05,9.26E-05,3.95E-05,0.0269656,0,0,0.000623267,5.42E-05,1.62E-06,0,0,0,0,0,0.0518803,0.0511429,0,0,0,0.00146903,4.03E-07,0,0,1.07E-69,0,3.49E-07,0,0,0,1.04E-06,0,0,4.67E-07,0,5.39E-06,3.08E-49,0.000862776,0,6.64E-06,1.05E-05,0.000239532,0,2.10E-05,1.52E-05,1.63E-05,0,0,0,2.23E-06,0.000195564,0,2.11E-07,0,0,0,5.37E-18,0,0,0.00128573,4.41E-07,0,0,0,0,0,0,0,0,0,0,2.99E-06,0,0,0,0,0,7.26E-05,4.44E-06,0,0.000292099,2.24E-05,0,0,0,0,0,0,0,6.76E-31,7.53E-05,0,0,2.65E-06,0,0.000661299,0.000263551,4.50E-05,3.99E-07,0,1.01E-05,0,0,6.87E-05,2.52E-06,0,1.13E-05,6.91E-07,0,0,0,0.00264033,4.10E-06,5.57E-07,3.43E-07,0,0.0344479,0,0,0,0,0,1.92E-06,3.17E-180,0,2.77E-06,0,6.85E-170,2.09E-54,1.03E-07,0,0,1.33E-05,0,0,0,2.51E-07,0.00751607,0,0,0,9.20E-07,0,0,0,0,0,0.0126439,1.93E-05,0.000971003,0,0.00180166,4.43E-05,4.24E-06,0,0,7.41E-07,0,0.000543232,2.89E-08,1.81E-06,7.81E-17,2.90E-06,0,0,0,4.23E-07,0,9.47E-35,1.53E-06,2.38E-05,0.0066424,0,0,3.28E-07,0,0,0,0,0,8.74E-05,3.20E-05,0,0,0,0,1.52E-32,0,5.23E-32,3.08E-05,1.00E-107,9.68E-300,1.08E-90,0,0,1.75E-06,1.77E-06,0.000681122,0,3.65E-07,0.358708,0,0,0,8.73E-05,0.000125521,3.34E-05,0,0,4.69E-05,0,0,0,0,0,0,1.41E-135,0,0,0,0,0,0,0,3.71E-65,0,0,1.39E-05,0,5.05E-06,0,3.54E-05,1.76E-06,0,7.83E-06,1.30E-07,1.02E-05,6.81E-07,0,0,0.000156111,2.01E-06,0,0.00016941,3.61E-05,0,0,0,4.68E-06,9.56E-133,6.08E-07,2.49E-05,0,0,0,0,0,5.69E-07,2.81E-07,1.10E-05,0,0,0,0.00222437,2.94E-06,1.44E-135,1
0.000272185,3.05E-06,0,0,0,0,0,0,0,7.46E-05,0.00306772,5.66E-05,0.0833958,2.80E-07,0,0.00763492,0,5.34E-06,3.04E-06,0,0,0,0,0.0232355,0.0105786,0,0,2.18E-06,0.000753329,0,0,2.67E-05,0,0,0,0,0,0,6.56E-07,0,0,0,0,2.30E-06,0,0.000131475,3.42E-05,0,0,4.73E-05,2.19E-06,0.000179198,3.79E-05,1.27E-05,6.88E-07,0,0,1.01E-06,0.000294695,0.000737268,0,6.77E-07,0,0,0,0,0,0.000457529,3.74E-06,0,1.82E-06,0,0,0,0,5.65E-06,0,1.29E-06,0,0,1.75E-05,1.24E-06,1.30E-06,0,0,0.000962512,2.43E-06,0,5.17E-05,6.66E-05,0,0,7.32E-05,0,0.00909478,2.09E-05,0,0,0,0,0,3.10E-06,0,0.0456508,0.0016258,5.64E-06,0,0,2.70E-05,0,0,8.69E-06,4.97E-05,0,0,0,0,0,0,0.00107473,5.84E-05,5.84E-07,2.49E-06,0,0.00398566,0,0,0,0,0,0.000146719,0,0,3.92E-06,0,0,0,2.68E-07,0,5.94E-07,0.000405967,0,1.57E-07,0,0,0.000756908,0,0,0,0,0,0,0,0,0,0.000909574,0.000836716,0.000851987,0,0.00160911,0.00045248,0.00956103,0,0,0,0,0.000266906,3.04E-08,1.22E-06,0,0,0,1.01E-06,0,4.23E-07,0,0,0,2.29E-258,0.000940044,0,0,3.44E-07,0,4.10E-07,0,0,0,1.80E-06,0,0,0,0,0,0,0,0,9.81E-06,0,0,0,0,0,5.50E-06,3.20E-06,0.000105653,0,8.53E-05,0,0,0,1.59E-06,2.33E-06,0.000544147,2.70E-05,0,0,7.03E-05,0,5.60E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85E-06,0,0,2.99E-06,0.00193604,5.38E-07,0,0.000158638,0,0,0,0.000682647,0,2.37E-05,1.74E-06,0,3.28E-05,5.66E-06,1.69E-07,9.91E-06,0,2.10E-06,0,0,1.26E-05,0,0,0,0,0,2.05E-07,1.74E-183,3.30E-06,0,0,4.56E-07,0.00466309,5.70E-05,0,1
0,8.37E-06,0,0,0,0,0,0,8.24E-07,0.00095395,9.69E-06,1.66E-05,0.00950464,0,0,1.44E-05,3.03E-31,0,0,0,0,0,0,0.0213785,0.0022293,0,0,3.08E-06,0.000514087,0.000165168,0,4.31E-06,0,0,0,0,0,0,1.25E-06,0,0,0,0,3.21E-05,1.89E-05,0.0010352,3.41E-05,2.39E-05,9.52E-05,5.17E-05,6.68E-06,2.18E-06,4.83E-05,1.00E-05,6.22E-07,0,0,8.06E-06,0.000330404,0,0,0,0,0,0,0,7.81E-07,0.000525466,1.68E-06,0,1.37E-06,0,0,0,7.52E-06,2.21E-06,8.20E-07,2.86E-157,0,0,3.08E-254,1.60E-05,2.05E-08,0,3.86E-06,0.000191147,1.14E-05,9.47E-07,0.000526528,1.81E-05,2.13E-06,4.12E-06,0,0,0,0,0,0,0,0,0,1.02E-05,0,0.0248255,0.000633647,0.000647186,4.85E-83,2.13E-07,1.27E-06,0,0,0.00020315,6.99E-06,2.22E-06,0,7.47E-07,0,0,0,0.000536364,0,7.79E-06,0,0,0.00846397,0,0,0,0,0,1.80E-07,0,0,0,0,0,0,3.99E-08,0,0,0.00421396,2.09E-291,0,0,0,0.000577927,5.80E-102,0,0,8.49E-07,0,0.000352063,0,0,0,0.00204637,8.38E-07,0.0116794,0,0.104113,0.000617896,0.000107822,0,0,0,0,0.00082797,2.56E-08,0,0,0,0,0,0,3.00E-07,0,1.88E-06,0,0,0.000784171,0,3.98E-07,2.21E-06,0,1.46E-06,0,1.47E-06,0,1.70E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57E-05,5.73E-05,3.55E-06,1.82E-07,0.000201795,0.0162025,0,0,9.74E-07,0,2.72E-05,6.65E-05,0,0,9.53E-07,0,1.50E-253,0,9.95E-07,0,0,0,0,4.58E-07,0,0,0,0.134508,0,0,3.16E-06,0,0.000126077,2.75E-49,6.84E-06,0,0.000554953,7.45E-07,0,5.78E-06,0,6.27E-07,0,0,2.73E-06,0.000897722,2.53E-06,0.000146587,5.42E-05,7.22E-05,0,0,0,3.27E-06,0,0,1.65E-05,0,0,0,3.18E-07,4.05E-06,0,0,6.46E-06,0,0,9.86E-07,0.00744276,6.76E-07,3.32E-111,0
9.08E-05,4.58E-06,0,6.11E-07,0,0,0,2.36E-06,1.29E-06,6.95E-05,3.04E-05,2.36E-05,0.00842539,0,9.33E-06,0.000115157,2.29E-07,0.000857606,0,0,0,0,1.26E-07,0.00191405,4.48E-05,0,9.09E-07,0,5.29E-05,3.57E-05,1.92E-07,0,0,0,0,0,0,0,9.98E-07,0,0,0,0,2.09E-07,1.31E-06,4.54E-05,5.69E-06,0,2.27E-07,8.17E-06,5.06E-06,2.45E-06,1.20E-05,2.20E-07,0,0,0,4.23E-06,0.000254748,0,0,0,0,0,0,0,8.21E-07,0.00198823,1.71E-05,0,0,0,0,0,0,0,0,0,0,4.94065645841247e-324,0,0,0,1.02E-06,3.00E-122,3.12E-05,0,0,3.58E-05,7.28E-05,0,0,0,0,4.74E-06,0,0,0,1.09E-05,0,0,4.60E-06,0,0.000814886,2.66E-05,3.15E-06,0,0.000158519,1.05E-06,0,0,0.025213,1.72E-06,2.49E-07,0,0.000109475,0,0,2.51E-06,5.38E-05,3.54E-07,3.13E-06,0,0,0.00544575,0,0,0,0,0,1.67E-07,0,0,7.99E-05,0,0,3.85E-07,1.84E-05,0,0,1.96E-06,0,1.06E-07,0,0,7.17E-06,0,0,0,0,0,0,0,0,5.34E-06,0.000663811,2.09E-06,9.39E-06,0,0.901715,2.27E-06,1.65E-05,4.17E-06,0,0,0,0.000401613,2.51E-08,0,0,1.01E-07,0,0,0,1.97E-83,0,0,0,0,3.61E-05,0,0,0,0,0,0,2.22E-06,0,1.61E-07,0,7.71E-07,0,9.81E-06,0,0,0,0,0,0,1.01E-05,1.83E-33,0,0,5.13E-05,5.67E-05,3.02E-07,0,0,0.000339627,1.36E-06,0,1.67E-07,1.81E-05,0,0,0,0,2.33E-05,8.99E-90,0,0,0,0,0,2.24E-07,0,0,0,0,0,0,0,1.99E-07,1.01E-07,0,1.38E-05,0,2.70E-06,0,0.000107307,2.86E-05,0,1.11E-06,2.84E-07,0.00305867,0,0,0,0.0071129,3.53E-07,0,0.000154285,4.17E-06,0,2.10E-05,8.21E-07,0,4.70E-07,8.68E-07,1.38E-06,0,0,0,0,9.12E-06,0,0,0,5.10E-05,0,0,1.84E-06,7.89E-08,6.22E-07,1
4.79E-05,6.39E-05,9.49E-07,0,0,0,0,0,0,1.81E-06,6.76E-05,3.84E-05,0.00392994,0,1.94E-06,0.000225493,0,0,1.18E-06,0,8.34E-07,0,5.65E-07,0.0364867,0.0121689,0,6.45E-06,5.65E-06,0.00344756,3.58E-06,0,0,0,0,0,0,0,0,1.08E-05,0,1.57E-06,0,0,0.000121152,3.53E-05,0.0332887,5.02E-05,0.0365454,0.000175661,4.13E-05,1.88E-05,3.28E-06,0.000312026,8.69E-05,8.05E-06,0,0,0.000223264,0.00124906,0,2.35E-05,0,1.73E-06,0,0,0,0,0.00108343,1.18E-05,0,3.99E-06,0,0,0,0,2.07E-05,2.62E-06,0,0,0,5.41E-06,4.94E-05,0.00116353,0,1.65E-06,0.137455,9.30E-05,2.71E-05,0.0037377,0.00014879,0,2.35E-06,0,0,0,0,0,0,0,0,0,5.92E-05,0,0.0210751,8.76E-05,1.14E-05,0,4.55E-07,1.37E-06,0,0,0.000293473,3.23E-06,0.000225256,0,2.52E-06,0,0,0,0.000237282,4.66E-06,0.00013252,2.12E-05,0,0.029027,0,0,0,0,0,3.92E-07,0,0,2.29856136677306e-318,0,0,0,0,0,0,0.00221329,0,0,0,0,0.000278918,0,0,0,8.94E-08,0,0.00065621,0,0,2.76E-07,6.07E-05,4.48E-07,0.0748233,0,0.00038413,3.44E-05,9.03E-05,0,3.61E-06,0,7.91E-07,0.00147433,0,0,0,0,0,0,0,7.08E-07,0,0,0,0,0.00189068,0,1.67E-06,0,0,0,8.62E-07,5.66E-06,0,4.09E-05,0,2.83E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.0007111,0.000708172,5.46E-06,0,1.65E-06,0.000445269,0,0,0,4.55E-05,3.61E-05,5.97E-07,0,0,5.61E-07,0,0,0,0,0,0,0,0,0,0,0,0,0.000392831,0,0,0,0,2.51E-06,0,4.27E-05,0,0.000818789,8.54E-07,0,6.29E-05,0,0,0,0,0,9.63E-06,2.08E-06,2.87E-05,4.54E-05,0.00295223,0,7.67E-06,0,4.18E-06,0,0,0.00072558,0,0,0,0,4.96E-06,7.21E-07,0,3.70E-06,0,0,0,0.000531401,8.80E-225,0,0
